time,open,high,low,close
2025-10-15 00:30:00+00:00,1.1608,1.16084,1.16076,1.16084
2025-10-15 00:31:00+00:00,1.16082,1.16082,1.16068,1.16068
2025-10-15 00:32:00+00:00,1.16067,1.16076,1.16062,1.16062
2025-10-15 00:33:00+00:00,1.1606,1.16068,1.1606,1.16062
2025-10-15 00:34:00+00:00,1.16063,1.1607,1.1606,1.16068
2025-10-15 00:35:00+00:00,1.1607,1.16078,1.16069,1.16078
2025-10-15 00:36:00+00:00,1.16077,1.16084,1.16072,1.16074
2025-10-15 00:37:00+00:00,1.16074,1.16074,1.16056,1.16058
2025-10-15 00:38:00+00:00,1.16058,1.16062,1.1605,1.16052
2025-10-15 00:39:00+00:00,1.16052,1.1606,1.1605,1.16056
2025-10-15 00:40:00+00:00,1.16056,1.16069,1.16053,1.16069
2025-10-15 00:41:00+00:00,1.16068,1.16078,1.16068,1.16076
2025-10-15 00:42:00+00:00,1.16078,1.16096,1.16078,1.16091
2025-10-15 00:43:00+00:00,1.1609,1.16095,1.1609,1.16093
2025-10-15 00:44:00+00:00,1.16092,1.16095,1.16092,1.16094
2025-10-15 00:45:00+00:00,1.16094,1.16098,1.1609,1.16094
2025-10-15 00:46:00+00:00,1.16095,1.16098,1.1609,1.16092
2025-10-15 00:47:00+00:00,1.16092,1.16105,1.1609,1.16104
2025-10-15 00:48:00+00:00,1.16103,1.16104,1.16097,1.16102
2025-10-15 00:49:00+00:00,1.16104,1.16112,1.16102,1.1611
2025-10-15 00:50:00+00:00,1.1611,1.16116,1.16108,1.16112
2025-10-15 00:51:00+00:00,1.16114,1.16116,1.16108,1.16116
2025-10-15 00:52:00+00:00,1.16116,1.16142,1.16116,1.1613
2025-10-15 00:53:00+00:00,1.1613,1.16134,1.16124,1.16133
2025-10-15 00:54:00+00:00,1.16132,1.16132,1.16122,1.16127
2025-10-15 00:55:00+00:00,1.16128,1.16128,1.16106,1.16106
2025-10-15 00:56:00+00:00,1.16107,1.16108,1.16086,1.1609
2025-10-15 00:57:00+00:00,1.16091,1.16105,1.16091,1.16105
2025-10-15 00:58:00+00:00,1.16103,1.16108,1.16096,1.16102
2025-10-15 00:59:00+00:00,1.16103,1.16106,1.161,1.16105
2025-10-15 01:00:00+00:00,1.16106,1.16119,1.16104,1.16104
2025-10-15 01:01:00+00:00,1.16104,1.1611,1.16096,1.16108
2025-10-15 01:02:00+00:00,1.16108,1.16116,1.16098,1.16099
2025-10-15 01:03:00+00:00,1.16098,1.16106,1.16098,1.161
2025-10-15 01:04:00+00:00,1.16102,1.16102,1.16071,1.16077
2025-10-15 01:05:00+00:00,1.16078,1.16096,1.16078,1.16093
2025-10-15 01:06:00+00:00,1.16093,1.16122,1.16092,1.16122
2025-10-15 01:07:00+00:00,1.16122,1.16126,1.16114,1.16116
2025-10-15 01:08:00+00:00,1.16116,1.1612,1.16114,1.16117
2025-10-15 01:09:00+00:00,1.16118,1.16124,1.16116,1.16122
2025-10-15 01:10:00+00:00,1.1612,1.1612,1.16112,1.16114
2025-10-15 01:11:00+00:00,1.16112,1.16121,1.1611,1.16119
2025-10-15 01:12:00+00:00,1.16118,1.16122,1.16114,1.16122
2025-10-15 01:13:00+00:00,1.16122,1.16122,1.16114,1.1612
2025-10-15 01:14:00+00:00,1.16119,1.16132,1.16118,1.16124
2025-10-15 01:15:00+00:00,1.16124,1.16158,1.16118,1.16147
2025-10-15 01:16:00+00:00,1.16148,1.16152,1.16136,1.16138
2025-10-15 01:17:00+00:00,1.16136,1.16152,1.16134,1.1615
2025-10-15 01:18:00+00:00,1.16148,1.16174,1.16148,1.16173
2025-10-15 01:19:00+00:00,1.16174,1.16176,1.16164,1.16169
2025-10-15 01:20:00+00:00,1.1617,1.16187,1.16169,1.1618
2025-10-15 01:21:00+00:00,1.1618,1.16229,1.1618,1.16227
2025-10-15 01:22:00+00:00,1.16225,1.16228,1.16212,1.16218
2025-10-15 01:23:00+00:00,1.1622,1.1622,1.16201,1.16205
2025-10-15 01:24:00+00:00,1.16206,1.16222,1.16206,1.16222
2025-10-15 01:25:00+00:00,1.16221,1.16224,1.16209,1.16218
2025-10-15 01:26:00+00:00,1.16221,1.16224,1.1622,1.1622
2025-10-15 01:27:00+00:00,1.16221,1.16228,1.16218,1.16226
2025-10-15 01:28:00+00:00,1.16226,1.16228,1.16223,1.16227
2025-10-15 01:29:00+00:00,1.16226,1.16228,1.16223,1.16228
2025-10-15 01:30:00+00:00,1.16228,1.1623,1.16204,1.16206
2025-10-15 01:31:00+00:00,1.16206,1.16206,1.16189,1.16193
2025-10-15 01:32:00+00:00,1.16194,1.16198,1.16186,1.16188
2025-10-15 01:33:00+00:00,1.1619,1.16209,1.1619,1.16204
2025-10-15 01:34:00+00:00,1.16206,1.1622,1.16202,1.1622
2025-10-15 01:35:00+00:00,1.1622,1.1622,1.16212,1.16214
2025-10-15 01:36:00+00:00,1.16216,1.16216,1.16208,1.16214
2025-10-15 01:37:00+00:00,1.16213,1.16214,1.16196,1.162
2025-10-15 01:38:00+00:00,1.162,1.162,1.16187,1.16187
2025-10-15 01:39:00+00:00,1.16188,1.16198,1.16165,1.16166
2025-10-15 01:40:00+00:00,1.16168,1.16178,1.16164,1.16177
2025-10-15 01:41:00+00:00,1.16178,1.16186,1.16177,1.16184
2025-10-15 01:42:00+00:00,1.16183,1.16183,1.16172,1.1618
2025-10-15 01:43:00+00:00,1.1618,1.1618,1.16172,1.16172
2025-10-15 01:44:00+00:00,1.16172,1.16178,1.1617,1.1617
2025-10-15 01:45:00+00:00,1.16172,1.16182,1.16172,1.16179
2025-10-15 01:46:00+00:00,1.16178,1.16186,1.16178,1.16181
2025-10-15 01:47:00+00:00,1.16179,1.1619,1.16178,1.16184
2025-10-15 01:48:00+00:00,1.16183,1.16186,1.16177,1.16181
2025-10-15 01:49:00+00:00,1.16182,1.16184,1.16177,1.1618
2025-10-15 01:50:00+00:00,1.1618,1.16186,1.16175,1.16182
2025-10-15 01:51:00+00:00,1.16182,1.16188,1.1618,1.16187
2025-10-15 01:52:00+00:00,1.16188,1.16198,1.16187,1.16198
2025-10-15 01:53:00+00:00,1.16197,1.16197,1.1619,1.16192
2025-10-15 01:54:00+00:00,1.16192,1.16197,1.16191,1.16194
2025-10-15 01:55:00+00:00,1.16193,1.16194,1.16182,1.16188
2025-10-15 01:56:00+00:00,1.16188,1.16188,1.16179,1.16184
2025-10-15 01:57:00+00:00,1.16185,1.16195,1.16181,1.16189
2025-10-15 01:58:00+00:00,1.1619,1.16194,1.16188,1.16191
2025-10-15 01:59:00+00:00,1.1619,1.16196,1.16188,1.16192
2025-10-15 02:00:00+00:00,1.16193,1.16194,1.16186,1.16188
2025-10-15 02:01:00+00:00,1.16189,1.16196,1.1618,1.1618
2025-10-15 02:02:00+00:00,1.16181,1.1619,1.1618,1.16186
2025-10-15 02:03:00+00:00,1.16185,1.16192,1.16185,1.1619
2025-10-15 02:04:00+00:00,1.1619,1.16194,1.16185,1.16188
2025-10-15 02:05:00+00:00,1.16189,1.16209,1.16186,1.16206
2025-10-15 02:06:00+00:00,1.16206,1.16216,1.16202,1.16208
2025-10-15 02:07:00+00:00,1.1621,1.1622,1.16208,1.16218
2025-10-15 02:08:00+00:00,1.16218,1.1623,1.16218,1.16228
2025-10-15 02:09:00+00:00,1.16227,1.1624,1.16225,1.16239
2025-10-15 02:10:00+00:00,1.16238,1.16238,1.16224,1.16224
2025-10-15 02:11:00+00:00,1.16224,1.16224,1.16208,1.1621
2025-10-15 02:12:00+00:00,1.16212,1.16222,1.16208,1.16219
2025-10-15 02:13:00+00:00,1.16222,1.1624,1.16222,1.16238
2025-10-15 02:14:00+00:00,1.16238,1.16238,1.16228,1.16231
2025-10-15 02:15:00+00:00,1.1623,1.16236,1.16226,1.16234
2025-10-15 02:16:00+00:00,1.16236,1.16239,1.16234,1.16237
2025-10-15 02:17:00+00:00,1.16236,1.1624,1.16233,1.16234
2025-10-15 02:18:00+00:00,1.16232,1.16234,1.16222,1.16226
2025-10-15 02:19:00+00:00,1.16224,1.16226,1.16211,1.16211
2025-10-15 02:20:00+00:00,1.16212,1.1622,1.1621,1.16217
2025-10-15 02:21:00+00:00,1.16216,1.16219,1.1621,1.16217
2025-10-15 02:22:00+00:00,1.16216,1.16216,1.16208,1.16213
2025-10-15 02:23:00+00:00,1.16214,1.16214,1.16208,1.16212
2025-10-15 02:24:00+00:00,1.16213,1.16213,1.16208,1.1621
2025-10-15 02:25:00+00:00,1.16212,1.16214,1.16206,1.16211
2025-10-15 02:26:00+00:00,1.16211,1.16216,1.16211,1.16214
2025-10-15 02:27:00+00:00,1.16213,1.16216,1.16212,1.16214
2025-10-15 02:28:00+00:00,1.16212,1.1622,1.16212,1.16219
2025-10-15 02:29:00+00:00,1.16218,1.16222,1.16218,1.16219
2025-10-15 02:30:00+00:00,1.1622,1.1622,1.16208,1.16212
2025-10-15 02:31:00+00:00,1.16212,1.16218,1.16212,1.16213
2025-10-15 02:32:00+00:00,1.16212,1.16222,1.16212,1.1622
2025-10-15 02:33:00+00:00,1.1622,1.16222,1.16216,1.16221
2025-10-15 02:34:00+00:00,1.1622,1.16222,1.16218,1.16218
2025-10-15 02:35:00+00:00,1.16219,1.16224,1.16218,1.16218
2025-10-15 02:36:00+00:00,1.16218,1.1623,1.16212,1.16228
2025-10-15 02:37:00+00:00,1.16228,1.16238,1.16226,1.16238
2025-10-15 02:38:00+00:00,1.16238,1.16245,1.16236,1.16243
2025-10-15 02:39:00+00:00,1.16242,1.16243,1.1623,1.16238
2025-10-15 02:40:00+00:00,1.16238,1.16238,1.16232,1.16233
2025-10-15 02:41:00+00:00,1.16235,1.16238,1.16232,1.16234
2025-10-15 02:42:00+00:00,1.16235,1.16236,1.16229,1.16232
2025-10-15 02:43:00+00:00,1.16231,1.16232,1.16222,1.16222
2025-10-15 02:44:00+00:00,1.16224,1.16228,1.16222,1.16228
2025-10-15 02:45:00+00:00,1.16229,1.16236,1.16228,1.1623
2025-10-15 02:46:00+00:00,1.1623,1.16236,1.16228,1.16234
2025-10-15 02:47:00+00:00,1.16235,1.16238,1.16222,1.16223
2025-10-15 02:48:00+00:00,1.16224,1.16228,1.1622,1.16224
2025-10-15 02:49:00+00:00,1.16224,1.16224,1.16213,1.16218
2025-10-15 02:50:00+00:00,1.16216,1.16222,1.16212,1.16222
2025-10-15 02:51:00+00:00,1.16221,1.16228,1.1622,1.16226
2025-10-15 02:52:00+00:00,1.16227,1.16245,1.16224,1.16245
2025-10-15 02:53:00+00:00,1.16244,1.16256,1.16244,1.16253
2025-10-15 02:54:00+00:00,1.16252,1.16259,1.16252,1.16258
2025-10-15 02:55:00+00:00,1.16256,1.16256,1.16244,1.1625
2025-10-15 02:56:00+00:00,1.1625,1.16252,1.16249,1.16252
2025-10-15 02:57:00+00:00,1.16251,1.16259,1.16248,1.16256
2025-10-15 02:58:00+00:00,1.16256,1.16256,1.16239,1.16245
2025-10-15 02:59:00+00:00,1.16244,1.16244,1.1623,1.1623
2025-10-15 03:00:00+00:00,1.16229,1.16232,1.16214,1.16228
2025-10-15 03:01:00+00:00,1.16226,1.16226,1.16218,1.16222
2025-10-15 03:02:00+00:00,1.16221,1.16232,1.16218,1.1623
2025-10-15 03:03:00+00:00,1.1623,1.16232,1.16218,1.16222
2025-10-15 03:04:00+00:00,1.16222,1.16231,1.1622,1.16229
2025-10-15 03:05:00+00:00,1.1623,1.16231,1.16226,1.16228
2025-10-15 03:06:00+00:00,1.16228,1.16237,1.16224,1.16236
2025-10-15 03:07:00+00:00,1.16236,1.1624,1.16233,1.16233
2025-10-15 03:08:00+00:00,1.16232,1.16236,1.16231,1.16232
2025-10-15 03:09:00+00:00,1.16232,1.16239,1.16232,1.16238
2025-10-15 03:10:00+00:00,1.16236,1.16237,1.16226,1.1623
2025-10-15 03:11:00+00:00,1.1623,1.1623,1.16224,1.16225
2025-10-15 03:12:00+00:00,1.16224,1.16236,1.16224,1.1623
2025-10-15 03:13:00+00:00,1.1623,1.16232,1.16223,1.16223
2025-10-15 03:14:00+00:00,1.16223,1.16226,1.16222,1.16223
2025-10-15 03:15:00+00:00,1.16221,1.16222,1.16216,1.1622
2025-10-15 03:16:00+00:00,1.16222,1.16224,1.16208,1.1621
2025-10-15 03:17:00+00:00,1.16208,1.16212,1.16202,1.16206
2025-10-15 03:18:00+00:00,1.16207,1.16207,1.16202,1.16203
2025-10-15 03:19:00+00:00,1.16204,1.16204,1.16195,1.16198
2025-10-15 03:20:00+00:00,1.16196,1.16202,1.16196,1.162
2025-10-15 03:21:00+00:00,1.162,1.16202,1.16198,1.162
2025-10-15 03:22:00+00:00,1.16201,1.16204,1.16197,1.16202
2025-10-15 03:23:00+00:00,1.16201,1.16202,1.16194,1.16194
2025-10-15 03:24:00+00:00,1.16195,1.16196,1.16194,1.16195
2025-10-15 03:25:00+00:00,1.16196,1.16199,1.16192,1.16192
2025-10-15 03:26:00+00:00,1.16188,1.16196,1.16186,1.16194
2025-10-15 03:27:00+00:00,1.16194,1.16212,1.16194,1.16205
2025-10-15 03:28:00+00:00,1.16206,1.16208,1.162,1.16207
2025-10-15 03:29:00+00:00,1.16205,1.1621,1.16204,1.16206
2025-10-15 03:30:00+00:00,1.16206,1.16213,1.16206,1.16209
2025-10-15 03:31:00+00:00,1.16209,1.16216,1.16208,1.16212
2025-10-15 03:32:00+00:00,1.16213,1.16213,1.16206,1.1621
2025-10-15 03:33:00+00:00,1.1621,1.16228,1.1621,1.16228
2025-10-15 03:34:00+00:00,1.1623,1.16234,1.16216,1.16222
2025-10-15 03:35:00+00:00,1.16221,1.16221,1.16208,1.16209
2025-10-15 03:36:00+00:00,1.16208,1.16209,1.16194,1.16198
2025-10-15 03:37:00+00:00,1.16199,1.16206,1.16198,1.16205
2025-10-15 03:38:00+00:00,1.16204,1.1621,1.16202,1.16207
2025-10-15 03:39:00+00:00,1.16209,1.16218,1.16209,1.16217
2025-10-15 03:40:00+00:00,1.16218,1.16223,1.16217,1.16221
2025-10-15 03:41:00+00:00,1.16222,1.16224,1.16219,1.16222
2025-10-15 03:42:00+00:00,1.16222,1.16228,1.1622,1.16227
2025-10-15 03:43:00+00:00,1.16228,1.1623,1.16226,1.16226
2025-10-15 03:44:00+00:00,1.16226,1.16229,1.16218,1.16218
2025-10-15 03:45:00+00:00,1.16218,1.16226,1.16216,1.16224
2025-10-15 03:46:00+00:00,1.16225,1.16234,1.1622,1.16234
2025-10-15 03:47:00+00:00,1.16235,1.16242,1.16235,1.16242
2025-10-15 03:48:00+00:00,1.1624,1.16242,1.16234,1.16238
2025-10-15 03:49:00+00:00,1.16238,1.16242,1.16237,1.16242
2025-10-15 03:50:00+00:00,1.16242,1.16242,1.16234,1.16235
2025-10-15 03:51:00+00:00,1.16234,1.16235,1.16229,1.16232
2025-10-15 03:52:00+00:00,1.16232,1.16234,1.16228,1.16228
2025-10-15 03:53:00+00:00,1.16228,1.16228,1.16221,1.16222
2025-10-15 03:54:00+00:00,1.16223,1.16225,1.1622,1.16222
2025-10-15 03:55:00+00:00,1.16224,1.16227,1.16212,1.16214
2025-10-15 03:56:00+00:00,1.16215,1.16215,1.16212,1.16214
2025-10-15 03:57:00+00:00,1.16213,1.16218,1.16212,1.16217
2025-10-15 03:58:00+00:00,1.16216,1.1622,1.16216,1.1622
2025-10-15 03:59:00+00:00,1.1622,1.16224,1.16218,1.16224
2025-10-15 04:00:00+00:00,1.16224,1.16231,1.16224,1.1623
2025-10-15 04:01:00+00:00,1.1623,1.16232,1.16227,1.16229
2025-10-15 04:02:00+00:00,1.16228,1.16233,1.16228,1.16228
2025-10-15 04:03:00+00:00,1.16228,1.16237,1.16226,1.16236
2025-10-15 04:04:00+00:00,1.16237,1.1624,1.16234,1.16238
2025-10-15 04:05:00+00:00,1.16237,1.16239,1.16232,1.16239
2025-10-15 04:06:00+00:00,1.16238,1.16244,1.16238,1.16242
2025-10-15 04:07:00+00:00,1.16243,1.16243,1.16228,1.16228
2025-10-15 04:08:00+00:00,1.16231,1.16237,1.1623,1.16234
2025-10-15 04:09:00+00:00,1.16234,1.16237,1.16221,1.16221
2025-10-15 04:10:00+00:00,1.16222,1.16227,1.16221,1.16222
2025-10-15 04:11:00+00:00,1.16223,1.16226,1.16216,1.16222
2025-10-15 04:12:00+00:00,1.16221,1.16224,1.1622,1.16222
2025-10-15 04:13:00+00:00,1.16222,1.16222,1.16218,1.16218
2025-10-15 04:14:00+00:00,1.16218,1.1622,1.16218,1.16218
2025-10-15 04:15:00+00:00,1.16218,1.16227,1.16218,1.16219
2025-10-15 04:16:00+00:00,1.16218,1.16222,1.16217,1.16222
2025-10-15 04:17:00+00:00,1.16222,1.16224,1.16221,1.16222
2025-10-15 04:18:00+00:00,1.16221,1.16222,1.16212,1.16212
2025-10-15 04:19:00+00:00,1.16212,1.16212,1.16199,1.16202
2025-10-15 04:20:00+00:00,1.16202,1.16208,1.162,1.16206
2025-10-15 04:21:00+00:00,1.16206,1.16208,1.16204,1.16207
2025-10-15 04:22:00+00:00,1.16208,1.16208,1.16198,1.162
2025-10-15 04:23:00+00:00,1.16199,1.162,1.1619,1.16192
2025-10-15 04:24:00+00:00,1.16192,1.16193,1.16188,1.16188
2025-10-15 04:25:00+00:00,1.16189,1.16189,1.16176,1.16186
2025-10-15 04:26:00+00:00,1.16186,1.1619,1.16178,1.16184
2025-10-15 04:27:00+00:00,1.16184,1.16188,1.16179,1.16188
2025-10-15 04:28:00+00:00,1.16188,1.1619,1.16186,1.16188
2025-10-15 04:29:00+00:00,1.16188,1.16188,1.16178,1.16184
2025-10-15 04:30:00+00:00,1.16184,1.16184,1.16175,1.16176
2025-10-15 04:31:00+00:00,1.16177,1.16183,1.16174,1.16183
2025-10-15 04:32:00+00:00,1.16182,1.16184,1.16178,1.16178
2025-10-15 04:33:00+00:00,1.16179,1.16189,1.16176,1.16189
2025-10-15 04:34:00+00:00,1.16188,1.1619,1.16185,1.16186
2025-10-15 04:35:00+00:00,1.16188,1.16189,1.16184,1.16186
2025-10-15 04:36:00+00:00,1.16188,1.16191,1.16186,1.1619
2025-10-15 04:37:00+00:00,1.16188,1.16192,1.16187,1.1619
2025-10-15 04:38:00+00:00,1.16188,1.16188,1.16174,1.16174
2025-10-15 04:39:00+00:00,1.16174,1.16176,1.16172,1.16174
2025-10-15 04:40:00+00:00,1.16174,1.16177,1.16174,1.16175
2025-10-15 04:41:00+00:00,1.16175,1.16176,1.1617,1.16176
2025-10-15 04:42:00+00:00,1.16176,1.1618,1.16176,1.16179
2025-10-15 04:43:00+00:00,1.1618,1.16188,1.16178,1.16188
2025-10-15 04:44:00+00:00,1.16189,1.16193,1.16186,1.16192
2025-10-15 04:45:00+00:00,1.16191,1.16198,1.16191,1.16194
2025-10-15 04:46:00+00:00,1.16195,1.16196,1.1619,1.16195
2025-10-15 04:47:00+00:00,1.16194,1.16196,1.16192,1.16196
2025-10-15 04:48:00+00:00,1.16196,1.162,1.16192,1.162
2025-10-15 04:49:00+00:00,1.162,1.162,1.16193,1.16193
2025-10-15 04:50:00+00:00,1.16194,1.16199,1.16191,1.16191
2025-10-15 04:51:00+00:00,1.1619,1.1619,1.16186,1.16189
2025-10-15 04:52:00+00:00,1.16189,1.16194,1.16187,1.16187
2025-10-15 04:53:00+00:00,1.16187,1.16188,1.16185,1.16188
2025-10-15 04:54:00+00:00,1.16187,1.16195,1.16186,1.16194
2025-10-15 04:55:00+00:00,1.16194,1.16198,1.16187,1.1619
2025-10-15 04:56:00+00:00,1.1619,1.16194,1.16186,1.16186
2025-10-15 04:57:00+00:00,1.16188,1.16192,1.16184,1.16185
2025-10-15 04:58:00+00:00,1.16185,1.16189,1.16184,1.16186
2025-10-15 04:59:00+00:00,1.16186,1.16186,1.16184,1.16184
2025-10-15 05:00:00+00:00,1.16186,1.16196,1.16186,1.1619
2025-10-15 05:01:00+00:00,1.16191,1.16192,1.16186,1.16192
2025-10-15 05:02:00+00:00,1.16192,1.16196,1.1619,1.16191
2025-10-15 05:03:00+00:00,1.16192,1.16194,1.1619,1.1619
2025-10-15 05:04:00+00:00,1.16191,1.16204,1.16185,1.16204
2025-10-15 05:05:00+00:00,1.16204,1.16212,1.16204,1.16209
2025-10-15 05:06:00+00:00,1.16208,1.16212,1.16204,1.16208
2025-10-15 05:07:00+00:00,1.16209,1.16217,1.16206,1.16216
2025-10-15 05:08:00+00:00,1.16216,1.16222,1.16216,1.16216
2025-10-15 05:09:00+00:00,1.16217,1.1623,1.16216,1.16223
2025-10-15 05:10:00+00:00,1.16222,1.16227,1.1622,1.16226
2025-10-15 05:11:00+00:00,1.16226,1.16226,1.16217,1.16219
2025-10-15 05:12:00+00:00,1.16219,1.16223,1.16217,1.16217
2025-10-15 05:13:00+00:00,1.16218,1.16226,1.16218,1.16222
2025-10-15 05:14:00+00:00,1.16222,1.16222,1.16218,1.16221
2025-10-15 05:15:00+00:00,1.16222,1.16222,1.1622,1.16222
2025-10-15 05:16:00+00:00,1.16223,1.16227,1.16222,1.16227
2025-10-15 05:17:00+00:00,1.16228,1.16248,1.16228,1.16248
2025-10-15 05:18:00+00:00,1.16247,1.16253,1.16246,1.16251
2025-10-15 05:19:00+00:00,1.16251,1.16251,1.16244,1.16244
2025-10-15 05:20:00+00:00,1.16245,1.16245,1.16241,1.16243
2025-10-15 05:21:00+00:00,1.16244,1.16248,1.16239,1.16239
2025-10-15 05:22:00+00:00,1.1624,1.16251,1.1624,1.16242
2025-10-15 05:23:00+00:00,1.16242,1.16242,1.16234,1.16236
2025-10-15 05:24:00+00:00,1.16236,1.16237,1.1623,1.16232
2025-10-15 05:25:00+00:00,1.16232,1.16242,1.16232,1.1624
2025-10-15 05:26:00+00:00,1.1624,1.16246,1.1624,1.16243
2025-10-15 05:27:00+00:00,1.16242,1.16247,1.1624,1.16244
2025-10-15 05:28:00+00:00,1.16242,1.16243,1.16237,1.16242
2025-10-15 05:29:00+00:00,1.16242,1.16252,1.16242,1.16252
2025-10-15 05:30:00+00:00,1.16252,1.16253,1.16248,1.1625
2025-10-15 05:31:00+00:00,1.16252,1.16252,1.1624,1.16242
2025-10-15 05:32:00+00:00,1.16242,1.1625,1.16234,1.16249
2025-10-15 05:33:00+00:00,1.1625,1.16258,1.16246,1.16256
2025-10-15 05:34:00+00:00,1.16257,1.16258,1.16252,1.16256
2025-10-15 05:35:00+00:00,1.16256,1.16266,1.16256,1.16261
2025-10-15 05:36:00+00:00,1.16261,1.16262,1.16255,1.16256
2025-10-15 05:37:00+00:00,1.16257,1.16261,1.16247,1.16252
2025-10-15 05:38:00+00:00,1.16251,1.16252,1.16246,1.16249
2025-10-15 05:39:00+00:00,1.1625,1.16252,1.16243,1.16246
2025-10-15 05:40:00+00:00,1.16247,1.16262,1.16247,1.16256
2025-10-15 05:41:00+00:00,1.16256,1.16258,1.16254,1.16257
2025-10-15 05:42:00+00:00,1.16258,1.16263,1.16256,1.16258
2025-10-15 05:43:00+00:00,1.16256,1.16256,1.16244,1.16248
2025-10-15 05:44:00+00:00,1.16251,1.16252,1.16248,1.1625
2025-10-15 05:45:00+00:00,1.16249,1.16252,1.16248,1.16251
2025-10-15 05:46:00+00:00,1.16252,1.16252,1.16224,1.16226
2025-10-15 05:47:00+00:00,1.16225,1.16226,1.16214,1.16217
2025-10-15 05:48:00+00:00,1.16218,1.1622,1.16209,1.16216
2025-10-15 05:49:00+00:00,1.16215,1.16222,1.16214,1.16222
2025-10-15 05:50:00+00:00,1.1622,1.16221,1.16215,1.16216
2025-10-15 05:51:00+00:00,1.16216,1.16219,1.16198,1.16204
2025-10-15 05:52:00+00:00,1.16206,1.16226,1.16206,1.1622
2025-10-15 05:53:00+00:00,1.1622,1.16222,1.1621,1.16211
2025-10-15 05:54:00+00:00,1.16213,1.1622,1.16213,1.16216
2025-10-15 05:55:00+00:00,1.16219,1.16229,1.1621,1.1621
2025-10-15 05:56:00+00:00,1.16212,1.16216,1.1621,1.16211
2025-10-15 05:57:00+00:00,1.16213,1.16216,1.16206,1.16211
2025-10-15 05:58:00+00:00,1.16212,1.16212,1.162,1.16203
2025-10-15 05:59:00+00:00,1.16204,1.16206,1.16196,1.16196
2025-10-15 06:00:00+00:00,1.16196,1.16196,1.16176,1.16186
2025-10-15 06:01:00+00:00,1.16187,1.16194,1.1618,1.16181
2025-10-15 06:02:00+00:00,1.16182,1.16216,1.16182,1.16216
2025-10-15 06:03:00+00:00,1.16214,1.16238,1.16208,1.16236
2025-10-15 06:04:00+00:00,1.16236,1.16248,1.16232,1.16232
2025-10-15 06:05:00+00:00,1.16231,1.16236,1.16226,1.16232
2025-10-15 06:06:00+00:00,1.16232,1.16239,1.16222,1.16232
2025-10-15 06:07:00+00:00,1.16234,1.1624,1.16231,1.16237
2025-10-15 06:08:00+00:00,1.16236,1.1625,1.16236,1.16246
2025-10-15 06:09:00+00:00,1.16248,1.16249,1.16204,1.1621
2025-10-15 06:10:00+00:00,1.1621,1.16221,1.16199,1.1622
2025-10-15 06:11:00+00:00,1.16223,1.1627,1.16223,1.16254
2025-10-15 06:12:00+00:00,1.16255,1.16264,1.1625,1.16262
2025-10-15 06:13:00+00:00,1.16261,1.16267,1.16256,1.16258
2025-10-15 06:14:00+00:00,1.16258,1.16284,1.16252,1.16282
2025-10-15 06:15:00+00:00,1.16282,1.16322,1.16281,1.16301
2025-10-15 06:16:00+00:00,1.16302,1.16316,1.16297,1.16302
2025-10-15 06:17:00+00:00,1.16302,1.16302,1.16275,1.1628
2025-10-15 06:18:00+00:00,1.16281,1.16292,1.16266,1.16291
2025-10-15 06:19:00+00:00,1.16292,1.16292,1.16272,1.16274
2025-10-15 06:20:00+00:00,1.16273,1.16273,1.16254,1.16256
2025-10-15 06:21:00+00:00,1.16256,1.16292,1.16256,1.16282
2025-10-15 06:22:00+00:00,1.1628,1.16294,1.16279,1.16288
2025-10-15 06:23:00+00:00,1.16287,1.16292,1.16273,1.16276
2025-10-15 06:24:00+00:00,1.16276,1.16278,1.16267,1.1627
2025-10-15 06:25:00+00:00,1.16272,1.16272,1.16251,1.16256
2025-10-15 06:26:00+00:00,1.16257,1.1626,1.16232,1.1624
2025-10-15 06:27:00+00:00,1.1624,1.16242,1.16221,1.16227
2025-10-15 06:28:00+00:00,1.16228,1.16236,1.16218,1.16228
2025-10-15 06:29:00+00:00,1.1623,1.1624,1.16229,1.16236
2025-10-15 06:30:00+00:00,1.16238,1.16247,1.1623,1.1623
2025-10-15 06:31:00+00:00,1.1623,1.16236,1.16215,1.16216
2025-10-15 06:32:00+00:00,1.16217,1.1623,1.16216,1.16228
2025-10-15 06:33:00+00:00,1.16228,1.16229,1.16216,1.1622
2025-10-15 06:34:00+00:00,1.16221,1.1623,1.16218,1.1623
2025-10-15 06:35:00+00:00,1.16228,1.16235,1.16222,1.16229
2025-10-15 06:36:00+00:00,1.16227,1.16234,1.1622,1.1623
2025-10-15 06:37:00+00:00,1.1623,1.16232,1.1622,1.16226
2025-10-15 06:38:00+00:00,1.16227,1.16242,1.16226,1.16238
2025-10-15 06:39:00+00:00,1.16238,1.16247,1.16234,1.16246
2025-10-15 06:40:00+00:00,1.16247,1.1626,1.16247,1.16256
2025-10-15 06:41:00+00:00,1.16257,1.16264,1.16252,1.16264
2025-10-15 06:42:00+00:00,1.16264,1.1628,1.16264,1.16276
2025-10-15 06:43:00+00:00,1.16278,1.1628,1.16273,1.16278
2025-10-15 06:44:00+00:00,1.16277,1.16303,1.16272,1.16303
2025-10-15 06:45:00+00:00,1.16306,1.16307,1.16292,1.16297
2025-10-15 06:46:00+00:00,1.16298,1.16332,1.16296,1.16322
2025-10-15 06:47:00+00:00,1.16322,1.16322,1.16302,1.16317
